AdId,Age,Gender,Income,Homecountry,Rating,pred_rating,pred_confidence
A09_13,49,M,0,United States of America,0.0,0,0.64903605
A05_10,25,M,1,United States of America,1.0,0,0.50141466
A10_11,39,F,1,United States of America,1.0,0,0.5078545
A17_01,57,F,0,United States of America,0.0,0,0.5078545
A06_05,19,M,0,Italy,1.0,1,0.6595766
A06_05,34,F,2,United States of America,0.0,0,0.8576562
A12_06,23,M,2,United States of America,0.0,0,0.6956861
A17_03,22,F,1,United Kingdom,1.0,1,0.84282553
A07_02,62,F,1,United States of America,0.0,0,0.74120253
A10_07,27,F,1,United States of America,0.0,1,0.75730354
A06_08,27,F,1,United States of America,1.0,1,0.88881135
A18_11,19,F,2,Canada,1.0,1,0.93847674
A12_05,56,F,0,United States of America,0.0,1,0.52322036
A06_08,32,M,2,United States of America,0.0,0,0.6609631
A20_04,32,F,1,United States of America,0.0,0,0.69118136
A20_13,35,M,1,United States of America,0.0,0,0.9987477
A13_11,61,F,1,Canada,1.0,1,0.5986142
A08_06,23,M,2,United States of America,0.0,0,0.61273277
A11_14,30,F,2,United Kingdom,0.0,0,0.9547404
A09_09,18,F,1,United States of America,1.0,0,0.8442544
A07_01,25,F,1,United Kingdom,0.0,0,0.8248886
A17_15,30,F,2,United Kingdom,0.0,0,0.7699521
A03_02,24,F,1,Great Britain,0.0,0,0.84573597
A03_14,24,M,1,United States of America,0.0,0,0.6185473
A04_09,36,M,1,India,1.0,1,0.9917585
A12_12,39,M,2,Canada,0.0,0,0.69094723
A15_01,39,F,1,United States of America,1.0,0,0.5078545
A06_06,31,F,1,United Kingdom,0.0,0,0.57758987
A06_13,28,F,1,United States of America,0.0,0,0.9078721
A15_11,30,F,2,United Kingdom,0.0,0,0.8143522
A18_11,36,M,1,India,1.0,1,0.91832525
A15_13,47,M,1,United States of America,0.0,0,0.91176546
A12_07,34,F,2,United States of America,0.0,0,0.9254797
A03_05,28,F,2,United States of America,1.0,1,0.60589844
A09_01,27,F,2,United Kingdom,1.0,1,0.9092055
A16_06,62,F,1,United States of America,0.0,0,0.858314
A02_03,32,F,1,United States of America,0.0,0,0.7502894
A14_11,25,F,1,United States of America,1.0,0,0.7137995
A02_12,28,F,2,United States of America,0.0,1,0.5169176
A18_05,20,F,3,United States of America,0.0,1,0.77260596
A13_09,33,F,0,United States of America,1.0,1,0.92694134
A15_09,31,M,1,United States of America,0.0,0,0.9042012
A02_02,46,F,0,United States of America,1.0,0,0.5910524
A04_15,32,F,1,United States of America,1.0,1,0.5048294
A11_14,30,M,3,United States of America,1.0,1,0.99348325
A05_01,66,M,1,United States of America,0.0,0,0.60788554
A08_11,34,F,2,United States of America,0.0,0,0.9011804
A07_15,28,F,2,United States of America,0.0,1,0.6890991
A12_06,41,F,1,United States of America,0.0,0,0.66475576
A14_13,34,F,1,Czech Republic,0.0,1,0.6055692
A06_07,18,F,1,United States of America,1.0,0,0.76149654
A18_09,24,M,1,United States of America,1.0,1,0.52102476
A16_03,39,M,2,Canada,0.0,1,0.5659689
A08_10,24,M,1,United States of America,0.0,1,0.6175984
A18_05,36,M,1,India,1.0,1,0.9700973
A04_01,22,F,1,United Kingdom,1.0,1,0.8376252
A18_12,24,F,1,United Kingdom,0.0,0,0.71755475
A14_11,32,M,2,United States of America,0.0,0,0.80402744
A14_08,30,M,3,United States of America,1.0,1,0.98854595
A06_01,18,F,0,United States of America,0.0,0,0.8095615
A16_14,68,F,1,United States of America,1.0,1,0.78867674
A17_06,33,F,0,United States of America,1.0,1,0.9156102
A14_04,32,M,2,United States of America,0.0,0,0.78519565
A09_12,26,F,1,United States of America,1.0,0,0.5078545
A09_03,28,F,3,United States of America,1.0,1,0.61015713
A13_05,62,F,1,United States of America,0.0,0,0.74120253
A20_14,35,F,3,United States of America,1.0,1,0.9996495
A04_02,37,M,1,United Kingdom,1.0,1,0.9775774
A16_12,46,F,0,United States of America,1.0,0,0.6296519
A19_08,24,M,1,United Kingdom,1.0,0,0.7642298
A12_15,35,F,3,United States of America,1.0,1,0.9979042
A19_15,35,F,3,United States of America,1.0,1,0.9877484
A01_01,41,F,1,United States of America,1.0,1,0.6729185
A06_04,33,F,0,United States of America,1.0,1,0.94066733
A17_03,32,M,2,United States of America,0.0,0,0.75861084
A17_09,37,M,1,United Kingdom,1.0,1,0.98134893
A14_09,22,M,0,India,1.0,1,0.9933119
A20_15,22,F,0,United Kingdom,0.0,1,0.63869166
A12_15,34,F,2,United States of America,0.0,0,0.9562439
A13_08,52,F,0,United Kingdom,1.0,1,0.90207213
A13_05,68,F,1,United States of America,1.0,1,0.8305712
A16_03,19,M,3,Canada,1.0,1,0.6832536
A15_12,24,F,1,United Kingdom,0.0,0,0.54586935
A10_06,32,F,1,United States of America,1.0,0,0.78180337
A13_04,41,F,1,United States of America,1.0,1,0.62417793
A14_05,23,M,2,Canada,0.0,0,0.5078545
A03_04,55,M,1,United States of America,0.0,1,0.59107125
A12_01,25,F,1,United Kingdom,0.0,0,0.78736943
A11_04,18,M,2,United Kingdom,1.0,1,0.9995346
A12_01,37,F,1,United States of America,1.0,1,0.7485742
A06_05,52,F,0,United Kingdom,1.0,1,0.9393581
A05_11,31,F,0,United Kingdom,1.0,1,0.5867923
A19_10,19,F,3,United States of America,0.0,0,0.9289099
A10_08,64,M,1,United States of America,1.0,0,0.5996206
A01_07,26,F,1,United States of America,1.0,0,0.5078545
A12_04,39,M,2,Canada,0.0,1,0.5659689
A12_08,30,F,2,United States of America,1.0,1,0.9975846
A09_07,18,F,0,United States of America,0.0,0,0.9630792
A06_01,52,F,3,United States of America,1.0,1,0.8577564
A07_08,18,M,2,Slovenia,0.0,0,0.55889064
A07_15,48,M,1,Canada,1.0,1,0.99999976
A15_09,24,F,1,Great Britain,1.0,0,0.8861232
A04_10,35,F,3,United States of America,1.0,1,0.994169
A08_04,31,F,1,United Kingdom,0.0,1,0.56564164
A09_01,28,F,3,United States of America,1.0,1,0.5830464
A12_12,32,F,1,United States of America,0.0,0,0.83387697
A05_06,20,M,0,Saudi Arabia,0.0,0,0.9390694
A01_08,24,F,1,United Kingdom,0.0,0,0.57059777
A04_15,31,F,1,United Kingdom,1.0,0,0.7114677
A20_02,52,F,3,United States of America,0.0,1,0.62095696
A18_08,28,F,3,United States of America,0.0,1,0.5145021
A02_13,27,F,1,United States of America,0.0,0,0.5608629
A14_12,19,F,2,Canada,1.0,1,0.7910368
A03_12,35,M,2,Canada,0.0,1,0.52123916
A14_07,28,M,2,United States of America,1.0,0,0.56410867
A11_07,30,M,3,United States of America,1.0,1,0.9927988
A14_04,36,F,2,United States of America,0.0,0,0.7853742
A07_01,43,F,2,Canada,0.0,0,0.6833849
A20_11,68,F,1,United States of America,1.0,0,0.5139332
A19_12,57,F,0,United States of America,0.0,0,0.5078545
A18_14,56,F,0,United States of America,1.0,1,0.84731704
A10_05,30,F,1,United Kingdom,1.0,0,0.61670744
A02_05,24,M,1,United Kingdom,0.0,0,0.8181391
A17_02,21,F,0,United States of America,1.0,1,0.5040406
A20_05,37,M,1,United Kingdom,1.0,1,0.9775774
A09_01,36,M,1,India,1.0,1,0.96807814
A14_14,20,M,0,Saudi Arabia,0.0,0,0.9422546
A17_03,20,F,3,United States of America,1.0,1,0.76255935
A18_06,20,M,0,Saudi Arabia,1.0,0,0.9237496
A08_03,25,F,1,United Kingdom,0.0,0,0.8248886
A09_10,24,M,1,United Kingdom,0.0,0,0.8306919
A01_15,29,M,1,United States of America,1.0,1,0.9093257
A10_03,21,F,0,Canada,1.0,0,0.52262485
A01_02,20,F,3,United States of America,1.0,1,0.7476017
A17_02,26,F,0,India,1.0,1,0.6022506
A14_13,19,F,2,Canada,0.0,1,0.78866637
A01_10,49,M,0,Canada,1.0,0,0.5542578
A09_01,62,F,1,United States of America,0.0,0,0.76222354
A08_15,20,F,1,United States of America,0.0,0,0.9125245
A01_10,34,F,1,Czech Republic,1.0,1,0.91430455
A11_15,32,M,0,United States of America,1.0,1,0.8805788
A01_04,28,F,3,United States of America,1.0,1,0.7881845
A19_08,22,F,1,United Kingdom,1.0,1,0.8283203
A10_03,23,M,2,Canada,1.0,0,0.5078545
A13_01,52,F,0,United Kingdom,1.0,1,0.92449653
A08_13,26,F,0,India,0.0,0,0.61565363
A19_02,37,F,1,United States of America,1.0,1,0.73959565
A18_07,36,F,2,United States of America,0.0,1,0.8259212
A18_12,30,F,1,Canada,0.0,0,0.7729444
A08_02,28,F,3,United States of America,1.0,1,0.61015713
A05_04,21,F,0,Canada,1.0,0,0.50148696
A16_10,28,F,2,United States of America,0.0,0,0.5371943
A17_03,21,F,1,Canada,0.0,0,0.9862155
A15_02,38,F,1,United States of America,0.0,1,0.59800017
A18_05,32,F,1,United States of America,0.0,0,0.658672
A05_10,32,F,1,United States of America,0.0,0,0.91354793
A08_06,34,F,1,India,1.0,1,0.88022864
A14_13,40,F,1,United States of America,0.0,0,0.54309094
A05_07,20,F,1,United States of America,0.0,0,0.8155962
A03_05,24,M,1,United States of America,1.0,1,0.67472494
A10_11,62,F,1,United States of America,0.0,0,0.803913
A08_09,31,F,1,United Kingdom,0.0,1,0.5898618
A14_04,30,F,2,United Kingdom,0.0,0,0.83564657
A12_04,29,M,1,United States of America,1.0,1,0.9178668
A09_12,21,F,0,United States of America,0.0,0,0.8404233
A16_14,22,M,2,United States of America,0.0,0,0.86878073
A13_14,41,F,1,United States of America,1.0,1,0.9354408
A13_15,57,F,1,United States of America,0.0,0,0.9213403
A12_06,26,F,1,United States of America,0.0,0,0.9385504
A13_14,18,M,2,Slovenia,1.0,0,0.746565
A18_12,35,F,3,United States of America,1.0,1,0.985637
A07_05,21,F,1,United Kingdom,0.0,0,0.81396264
A05_15,23,M,2,Canada,0.0,0,0.5078545
A03_15,31,M,1,United States of America,0.0,0,0.9640995
A16_02,33,M,2,United States of America,0.0,0,0.9287283
A08_02,18,F,0,United States of America,0.0,0,0.79961264
A13_10,18,F,0,United States of America,1.0,1,0.5790686
A20_05,26,F,1,United States of America,0.0,0,0.6954
A05_14,25,M,0,United Kingdom,0.0,0,0.90690607
A08_13,18,M,2,United Kingdom,1.0,1,0.9996289
A18_13,33,F,2,United Kingdom,0.0,0,0.55600697
A03_06,39,M,2,Canada,0.0,0,0.51703715
A10_15,43,F,2,Canada,1.0,0,0.6497339
A17_09,37,F,1,United States of America,1.0,1,0.76589686
A11_10,32,M,0,United States of America,0.0,1,0.7062407
A08_03,34,F,2,United Kingdom,0.0,1,0.50995123
A07_04,34,F,2,United Kingdom,1.0,1,0.5072059
A16_05,28,M,2,United States of America,0.0,0,0.5396472
A05_11,55,M,1,United States of America,1.0,0,0.69865036
A16_08,22,M,0,Romania,0.0,0,0.79939705
A08_15,55,M,1,United States of America,1.0,1,0.5948123
A16_12,37,F,1,United States of America,1.0,1,0.76148564
A09_02,33,F,0,United States of America,1.0,1,0.94066733
A07_06,28,M,2,United States of America,1.0,1,0.6205334
A13_09,32,M,0,United States of America,1.0,1,0.92048025
A12_02,39,M,2,Canada,1.0,0,0.5255604
A06_09,30,F,1,Canada,0.0,1,0.58154446
A19_05,26,F,1,United States of America,0.0,0,0.9674516
A12_04,30,M,3,United States of America,1.0,1,0.96771604
A12_02,52,F,3,United States of America,1.0,1,0.7345209
A11_12,21,F,1,Canada,0.0,0,0.97894764
A05_11,21,F,1,United Kingdom,1.0,1,0.85595876
A16_05,31,F,1,United Kingdom,1.0,1,0.64461946
A05_03,27,F,1,United States of America,0.0,0,0.5888833
A05_01,55,F,2,United States of America,0.0,1,0.57699543
A13_08,30,M,3,United States of America,1.0,1,0.9952554
A17_06,52,F,0,United Kingdom,1.0,1,0.94458616
A17_11,25,M,0,United Kingdom,0.0,0,0.9699994
A20_11,21,F,1,United Kingdom,1.0,1,0.88965523
A01_06,31,F,1,Canada,0.0,1,0.7093555
A19_12,33,F,2,United States of America,0.0,0,0.98937863
A03_10,25,M,0,United Kingdom,0.0,0,0.9822396
A16_03,35,F,3,United States of America,0.0,0,0.7386606
A16_05,37,M,1,United Kingdom,1.0,1,0.95430964
A18_15,39,M,2,Canada,0.0,1,0.5557538
A12_05,25,M,0,United States of America,0.0,1,0.5055635
A02_08,25,M,1,United States of America,0.0,0,0.50681823
A01_08,20,F,3,United States of America,1.0,1,0.50834095
A19_10,28,F,2,United States of America,1.0,1,0.56657755
A09_14,18,M,2,Slovenia,0.0,0,0.5499429
A08_01,18,F,0,United States of America,0.0,0,0.79961264
A08_09,23,M,0,Singapore,0.0,0,0.5849806
A11_13,32,M,2,United States of America,0.0,0,0.9247008
A18_09,34,F,2,United Kingdom,1.0,1,0.62146634
A04_06,23,M,2,Canada,1.0,0,0.5075815
A02_07,33,F,0,United States of America,1.0,1,0.9266254
A10_07,49,M,0,United States of America,0.0,0,0.5928257
A04_05,19,F,2,Canada,1.0,1,0.97917145
A06_09,43,F,2,Canada,0.0,0,0.6142232
A04_04,20,F,3,United States of America,1.0,1,0.75952595
A10_11,40,M,1,United States of America,1.0,0,0.9148323
A01_01,22,M,0,India,1.0,1,0.95074236
A20_04,29,M,1,United States of America,0.0,1,0.9178668
A16_15,22,M,0,Romania,0.0,0,0.8041211
A04_09,26,F,0,India,1.0,1,0.8935728
A20_09,37,M,1,United Kingdom,1.0,1,0.916744
A08_02,19,F,3,United States of America,0.0,0,0.8139884
A03_14,22,M,1,United States of America,0.0,0,0.9013314
A19_11,27,F,1,United States of America,0.0,1,0.52922827
A18_14,52,F,3,United States of America,1.0,1,0.67416584
A19_12,25,M,1,United States of America,1.0,0,0.69825697
A07_13,62,F,1,United States of America,0.0,0,0.67780596
A11_05,27,F,2,United Kingdom,1.0,1,0.9001451
A20_01,22,M,0,India,1.0,1,0.9525396
A16_15,36,F,2,United States of America,0.0,0,0.70644134
A14_02,23,M,2,Canada,0.0,0,0.5078545
A14_08,26,F,1,Slovenia,0.0,0,0.6183427
A15_04,26,F,1,United States of America,0.0,0,0.9587009
A20_10,23,M,0,Singapore,1.0,0,0.66890085
A18_10,28,F,1,United States of America,0.0,0,0.88615215
A10_14,27,F,1,United States of America,0.0,1,0.69865346
A09_15,28,F,3,United States of America,1.0,1,0.7626583
A08_08,24,M,1,United States of America,1.0,1,0.6673811
A18_06,33,F,2,United Kingdom,1.0,1,0.5384234
A05_09,52,F,0,United Kingdom,1.0,1,0.92285836
A05_09,68,F,1,United States of America,1.0,0,0.80948794
A17_05,27,F,1,United States of America,1.0,0,0.58389217
A04_06,21,F,0,United States of America,1.0,1,0.92141074
A10_02,33,M,2,United States of America,0.0,0,0.931884
A13_10,30,F,2,United Kingdom,1.0,1,0.833602
A18_05,23,M,2,United States of America,0.0,0,0.64454705
A07_01,20,F,1,United States of America,0.0,0,0.8427629
A17_15,27,F,2,United Kingdom,1.0,1,0.9351203
A06_06,27,F,1,United States of America,0.0,0,0.55545723
A12_11,52,F,0,United Kingdom,0.0,1,0.9017476
A11_11,64,M,1,United States of America,0.0,1,0.50742245
A14_15,30,F,1,Canada,1.0,0,0.6428189
A14_09,38,M,2,United States of America,0.0,1,0.8127836
A15_08,57,F,1,United States of America,0.0,0,0.83253795
A18_07,24,M,1,United Kingdom,0.0,0,0.65530694
A06_04,31,M,1,United States of America,0.0,0,0.8840679
A12_13,26,F,1,India,1.0,1,0.7037795
A13_02,21,F,0,Canada,0.0,0,0.6626613
A12_08,33,F,2,United States of America,0.0,0,0.9044027
A16_07,34,F,2,United Kingdom,0.0,1,0.64274484
A07_10,20,F,1,United States of America,0.0,0,0.87194175
A12_15,62,F,1,United States of America,0.0,0,0.9579162
A02_15,35,F,1,United Kingdom,1.0,1,0.96290725
A09_09,32,F,1,United States of America,0.0,0,0.7755811
A03_03,32,M,2,United States of America,0.0,0,0.78519565
A02_11,25,M,1,United States of America,0.0,0,0.55682456
A02_14,32,M,0,United States of America,0.0,1,0.8838562
A16_14,18,F,1,United States of America,0.0,0,0.8359678
A06_12,28,M,2,United States of America,1.0,1,0.99759454
A16_08,22,M,1,United States of America,1.0,1,0.88653606
A12_08,31,F,1,Canada,0.0,1,0.6751409
A01_11,22,M,0,India,1.0,1,0.999074
A13_09,37,M,1,United Kingdom,1.0,1,0.9799218
A07_15,18,F,0,United States of America,1.0,1,0.62012243
A02_03,32,M,2,United States of America,0.0,0,0.78519565
A03_07,21,F,0,Canada,1.0,0,0.60018814
A11_06,26,F,1,India,1.0,1,0.7099305
A12_08,40,M,1,United States of America,0.0,0,0.9478852
A06_03,30,F,2,United States of America,1.0,1,0.99970263
A13_13,55,M,1,United States of America,0.0,0,0.5934457
A10_07,22,M,0,India,1.0,1,0.9943836
A02_02,38,M,2,United States of America,0.0,1,0.89407057
A10_03,28,F,3,United States of America,1.0,1,0.7928563
A14_15,22,M,0,Romania,0.0,0,0.7981059
A16_13,31,F,1,Canada,1.0,1,0.7500439
A10_05,28,F,3,United States of America,1.0,1,0.80593926
A15_01,57,F,1,United States of America,0.0,0,0.82827634
A08_10,22,M,0,India,1.0,1,0.96615624
A04_12,49,M,0,United States of America,0.0,0,0.8276018
A13_12,32,F,1,United States of America,1.0,0,0.80293417
A01_06,49,M,0,Canada,0.0,0,0.96786433
A12_06,24,F,1,Great Britain,0.0,0,0.9417135
A01_11,41,F,1,United States of America,0.0,1,0.53135455
A04_14,18,F,0,United States of America,1.0,1,0.62312615
A12_13,28,F,2,United States of America,0.0,1,0.561899
A08_15,22,F,1,United Kingdom,0.0,1,0.856047
A14_12,25,F,1,United Kingdom,0.0,0,0.83783513
A14_15,26,F,1,India,0.0,1,0.7436862
A13_14,31,F,1,United Kingdom,0.0,0,0.6500329
A13_07,52,F,0,United Kingdom,1.0,1,0.9141939
A10_02,33,F,2,United Kingdom,0.0,0,0.63515174
A18_06,22,M,0,Romania,1.0,0,0.76413065
A01_10,18,M,2,United Kingdom,0.0,1,0.99998736
A18_04,22,M,1,United States of America,0.0,0,0.57682455
A10_06,39,F,1,United States of America,1.0,0,0.5078545
A09_09,48,M,1,Canada,1.0,1,0.9998404
A10_09,23,M,2,United States of America,0.0,1,0.68781567
A05_05,18,M,2,United Kingdom,1.0,1,0.9995346
A07_04,34,F,1,India,1.0,1,0.90489644
A08_11,22,F,0,United Kingdom,0.0,1,0.6450461
A20_08,22,F,1,United Kingdom,0.0,0,0.62381464
A18_14,37,F,1,United States of America,1.0,1,0.79504216
A01_11,56,F,0,United States of America,1.0,1,0.73256326
A04_03,68,F,1,United States of America,1.0,1,0.8305712
A15_02,34,F,1,Czech Republic,1.0,1,0.65801615
A13_04,30,F,1,United Kingdom,0.0,0,0.58173734
A04_15,28,F,3,United States of America,1.0,0,0.60143495
A15_13,34,F,1,Czech Republic,0.0,1,0.8416559
A12_01,18,F,2,United States of America,0.0,0,0.6376243
A13_10,36,M,1,India,1.0,1,0.96625996
A15_12,22,M,0,India,1.0,1,0.9547721
A10_09,30,M,3,United States of America,1.0,1,0.9762415
A05_02,37,F,1,United States of America,1.0,1,0.7434697
A18_05,22,F,0,United Kingdom,0.0,1,0.6418146
A10_07,33,F,2,United Kingdom,1.0,1,0.6428674
A04_01,24,M,1,United Kingdom,0.0,0,0.8244645
A17_03,48,M,1,Canada,1.0,1,0.9946642
A10_04,34,F,1,India,1.0,1,0.9097178
A05_07,37,F,1,United States of America,1.0,1,0.78564084
A20_01,21,F,0,United States of America,1.0,1,0.5319352
A04_02,46,F,0,United States of America,0.0,0,0.5751437
A07_06,19,F,2,Canada,1.0,1,0.99324185
A03_03,20,F,1,United States of America,0.0,0,0.8427629
A05_07,28,F,3,United States of America,0.0,1,0.6268767
A19_05,30,F,1,United Kingdom,0.0,0,0.59756887
A20_10,62,F,1,United States of America,0.0,0,0.93956476
A13_12,64,M,1,United States of America,0.0,0,0.53832376
A07_04,23,M,0,Singapore,1.0,0,0.5123006
A07_03,36,M,1,India,0.0,1,0.96653575
A20_06,27,F,2,United Kingdom,1.0,1,0.7335321
A05_15,48,M,1,Canada,1.0,1,0.99970263
A11_07,19,M,0,Italy,0.0,1,0.6741583
A12_04,38,M,2,United States of America,1.0,1,0.6704399
A07_12,25,M,0,United States of America,1.0,0,0.71383554
A08_11,66,M,1,United States of America,1.0,0,0.6266942
A03_11,36,M,1,India,1.0,1,0.9401573
A14_03,32,F,1,United States of America,0.0,0,0.7502894
A17_02,35,M,2,Canada,0.0,0,0.5465562
A16_10,32,F,1,United Kingdom,0.0,0,0.8535205
A02_13,22,F,0,United Kingdom,1.0,1,0.5869488
A18_12,25,F,1,United States of America,0.0,0,0.78983676
A10_10,37,M,1,United Kingdom,1.0,1,0.9522054
A16_11,39,M,2,Canada,0.0,1,0.54467726
A02_07,32,M,0,United States of America,0.0,1,0.8330169
A16_02,30,F,1,Canada,0.0,0,0.66580606
A08_04,22,F,1,United Kingdom,0.0,0,0.6936441
A12_02,20,F,3,United States of America,1.0,1,0.6614867
A14_04,30,F,1,United Kingdom,0.0,0,0.5657325
A17_13,52,F,0,United Kingdom,1.0,1,0.88602036
A09_07,30,F,2,United States of America,1.0,1,0.9980641
A03_08,31,F,0,United Kingdom,1.0,1,0.666761
A06_08,30,F,1,Canada,1.0,0,0.632863
A07_03,41,F,1,United States of America,0.0,0,0.5687128
A02_13,40,M,1,United States of America,0.0,0,0.9388377
A15_10,18,F,0,United States of America,1.0,1,0.8587587
A09_15,64,M,1,United States of America,0.0,0,0.52669436
A07_10,25,F,1,United States of America,0.0,0,0.7288256
A16_04,61,F,1,Canada,0.0,0,0.72479147
A10_02,22,M,0,Romania,1.0,0,0.77796805
A05_14,27,F,1,United States of America,1.0,0,0.5461016
A04_01,32,F,1,United States of America,0.0,0,0.7155429
A02_10,34,F,1,Czech Republic,1.0,1,0.7550111
A14_07,18,M,2,Slovenia,0.0,0,0.69258094
A03_05,23,M,2,United States of America,0.0,0,0.698909
A17_06,56,F,0,United States of America,0.0,0,0.75792795
A10_10,40,M,1,United States of America,0.0,0,0.93597066
A12_15,57,F,0,United States of America,0.0,0,0.5078545
A09_15,24,M,0,Phillipines,0.0,0,0.92846686
A10_12,68,F,1,United States of America,1.0,1,0.7886281
A18_14,28,F,3,United States of America,1.0,1,0.92086077
A14_02,22,F,1,United Kingdom,1.0,1,0.8586013
A07_14,52,F,3,United States of America,1.0,0,0.6351062
A04_06,21,F,1,United Kingdom,1.0,1,0.90992326
A01_15,21,F,1,Canada,0.0,0,0.97134084
A12_09,18,F,1,United States of America,1.0,0,0.86034894
A15_13,38,M,2,United States of America,1.0,1,0.9664302
A03_06,24,F,1,Great Britain,0.0,0,0.8906148
A18_01,30,F,1,Canada,0.0,0,0.67918396
A20_11,20,M,0,Saudi Arabia,0.0,0,0.9473082
A19_05,30,F,2,United States of America,1.0,1,0.99977607
A14_01,33,F,0,United States of America,1.0,1,0.94066733
A11_04,21,F,0,United States of America,0.0,1,0.5319352
A02_12,57,F,0,United States of America,0.0,0,0.5078545
A08_07,39,M,2,Canada,0.0,1,0.56238174
A05_06,19,F,2,Canada,1.0,1,0.891106
A15_01,26,F,1,India,1.0,1,0.74011964
A07_09,55,F,2,United States of America,0.0,0,0.6874155
A20_03,28,F,2,United States of America,0.0,1,0.61018556
A02_12,35,F,3,United States of America,1.0,1,0.9927108
A10_06,49,M,0,United States of America,0.0,0,0.84251696
A16_08,35,M,2,Canada,0.0,1,0.5357531
A04_11,33,M,2,United States of America,0.0,0,0.93677306
A01_04,21,F,1,United Kingdom,0.0,0,0.81396264
A20_03,28,F,3,United States of America,0.0,1,0.61442757
A07_10,31,F,1,United Kingdom,0.0,0,0.56234086
A17_06,34,F,1,India,1.0,1,0.9125286
A14_05,57,F,1,United States of America,0.0,0,0.82827634
A11_14,35,F,3,United States of America,1.0,1,0.9954537
A15_06,39,M,2,Canada,0.0,1,0.6717854
A01_15,38,F,1,United States of America,1.0,1,0.52799046
A16_07,27,F,2,United Kingdom,1.0,1,0.90552247
A13_11,22,F,0,United Kingdom,1.0,1,0.9153426
A05_10,31,F,1,Canada,1.0,1,0.8076925
A01_15,22,M,0,India,1.0,1,0.94598156
A19_03,22,M,2,United States of America,0.0,0,0.77045983
A13_04,20,M,0,Saudi Arabia,0.0,0,0.9331497
A18_02,25,M,0,United Kingdom,0.0,0,0.917382
A10_08,33,M,2,United States of America,0.0,0,0.96073484
A15_12,18,F,2,United States of America,1.0,0,0.70049965
A18_04,61,F,1,Canada,0.0,0,0.6010433
A13_14,26,F,1,United States of America,0.0,0,0.5078545
A01_14,32,M,2,United States of America,1.0,0,0.8106773
A14_02,38,M,2,United States of America,0.0,1,0.7052883
A20_03,57,F,1,United States of America,0.0,0,0.80570394
A13_05,27,F,1,United States of America,0.0,0,0.5366809
A14_09,20,M,0,Saudi Arabia,0.0,0,0.95649135
A02_10,25,M,0,United Kingdom,0.0,0,0.96346384
A15_02,21,F,0,United States of America,1.0,1,0.5319352
A14_03,22,M,0,India,1.0,1,0.98862666
A05_08,39,M,2,Canada,1.0,1,0.58572924
A11_08,24,M,0,Phillipines,0.0,0,0.8717069
A02_01,56,F,0,United States of America,1.0,1,0.52322036
A13_05,26,F,1,United States of America,0.0,0,0.96074265
A06_07,40,M,1,United States of America,1.0,0,0.71566415
A14_01,24,F,1,Great Britain,0.0,0,0.84573597
A06_01,19,M,0,Italy,1.0,1,0.6354753
A19_11,34,F,1,Czech Republic,0.0,1,0.6725752
A13_03,22,M,0,India,1.0,1,0.98862666
A06_05,18,F,2,United States of America,0.0,0,0.68241096
A12_12,26,F,1,India,0.0,1,0.5643309
A01_14,33,M,2,United States of America,0.0,0,0.92491704
A08_05,62,F,1,United States of America,0.0,0,0.74120253
A11_06,18,F,2,United States of America,0.0,0,0.718273
A05_06,33,F,2,United Kingdom,1.0,1,0.63551724
A11_03,26,F,0,India,1.0,1,0.6064913
A11_08,24,M,1,United States of America,1.0,1,0.6607271
A11_02,33,F,2,United Kingdom,0.0,0,0.63515174
A15_08,18,F,0,United States of America,1.0,1,0.6019989
A05_15,36,F,2,United States of America,0.0,0,0.7609449
A17_14,32,F,1,United States of America,0.0,0,0.73677427
A10_06,18,F,1,United States of America,0.0,0,0.86812663
A06_11,19,F,2,Canada,1.0,1,0.9990615
A11_11,35,M,1,United States of America,0.0,0,0.97883487
A14_15,30,M,3,United States of America,1.0,1,0.9885783
A07_06,26,F,1,India,0.0,1,0.71711826
A20_09,38,M,2,United States of America,0.0,1,0.60764474
A11_01,22,M,0,India,1.0,1,0.99016577
A17_09,56,F,0,United States of America,1.0,0,0.5199651
A02_12,27,F,1,United States of America,0.0,0,0.66352344
A11_02,31,F,1,United Kingdom,0.0,1,0.65613085
A05_13,31,F,0,United Kingdom,0.0,1,0.7297108
A09_02,57,F,0,United States of America,1.0,0,0.5078545
A04_04,23,M,0,Singapore,0.0,0,0.52641827
A13_10,61,F,1,Canada,1.0,1,0.5991053
A16_03,33,F,2,United States of America,1.0,0,0.92715126
A08_11,31,M,1,United States of America,0.0,0,0.9109223
A04_12,61,F,1,Canada,1.0,0,0.6355194
A13_06,49,M,0,United States of America,1.0,1,0.5122275
A19_15,25,M,0,United Kingdom,0.0,0,0.9219109
A13_12,33,M,2,United States of America,0.0,0,0.9681634
A14_03,25,M,0,United States of America,0.0,1,0.5055635
A15_09,21,F,0,Canada,0.0,0,0.5078545
A11_13,22,M,1,United States of America,1.0,1,0.8048491
A04_11,22,M,1,United States of America,1.0,1,0.68800837
A09_06,34,F,2,United States of America,0.0,0,0.847977
A13_10,24,F,0,Singapore,0.0,0,0.55795777
A01_12,23,M,2,United States of America,1.0,0,0.64235544
A19_01,22,F,1,United Kingdom,0.0,0,0.55566156
A14_01,35,F,3,United States of America,0.0,0,0.7189369
A17_13,22,M,2,United States of America,1.0,1,0.5599231
A09_04,30,F,1,Canada,1.0,0,0.660393
